"osm_id","fclass","name","source_layer","footfall_domingo","footfall_lunes","footfall_martes","footfall_miercoles","footfall_jueves","footfall_viernes","footfall_sabado","footfall_manana_weekend","footfall_tarde_weekend","footfall_noche_weekend","footfall_madrugada_weekend","footfall_manana_semana","footfall_tarde_semana","footfall_noche_semana","footfall_madrugada_semana","avg_dwell","max_dwell","min_dwell","repeat_visit_rate_daily","peak_hour_weekday","peak_visits_weekday","peak_hour_weekend","peak_visits_weekend","total_devices","horas_con_movimiento_semana","horas_con_movimiento_finsemana"
"592247122","cemetery","Cementerio de Jucuarán","gis_osm_landuse_a_free_1","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4103.0","5787","2418","2.0","-1","0","15","1","1","0","3"
"378474236","building","BaChez Rent a Car","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","1.5","15","2","-1","0","2","2","0"
"400300593","building","Funerales La Fe","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","19","1","19","1","3","2","1"
"422116037","building","Banco Atlantida","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","15","1","9","1","3","2","1"
"301191198","building","6","gis_osm_buildings_a_free_1","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","8674.0","9782","7565","1.0","22","2","-1","0","3","4","0"
"378523834","building","Cyber","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0","0","1.0","10","2","-1","0","4","3","0"
"379469703","building","Ferretería Diana","gis_osm_buildings_a_free_1","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","420.0","420","420","1.0","9","1","-1","0","2","2","0"
"399932346","building","Bicicletas Lynx","gis_osm_buildings_a_free_1","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","14","1","15","1","3","2","1"
"398054255","building","Oficina Jurdica","gis_osm_buildings_a_free_1","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0","0","1.0","14","1","-1","0","3","3","0"
"397143724","building","Comex","gis_osm_buildings_a_free_1","1.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","7","1","10","1","4","2","2"
"399509363","building","Óptica Crystal","gis_osm_buildings_a_free_1","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.0","11","1","-1","0","3","3","0"
"378495775","building","Repsol","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","290.0","290","290","1.0","11","1","-1","0","3","4","0"
"480688712","building","80","gis_osm_buildings_a_free_1","1.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","4.0","1.0","0.0","144.0","144","144","3.0","16","2","20","1","2","7","1"
"396936382","building","Banco ProCredit","gis_osm_buildings_a_free_1","0.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","16","1","8","1","3","2","1"
"396979717","building","Iglesia Zacamil","gis_osm_buildings_a_free_1","2.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","13","2","3","0","2"
"396805873","building","Clínica Dental San Ramon","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","1.0","5","1","13","1","2","1","1"
"1253742823","residential","COLONIA FATIMA","gis_osm_landuse_a_free_1","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","15","1","3","1","3","1","2"
"366795099","building","18","gis_osm_buildings_a_free_1","1.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1329.0","1329","1329","1.67","11","1","13","1","3","4","1"
"379602140","building","Novedades Bendi","gis_osm_buildings_a_free_1","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","14","1","11","1","3","1","2"
"299601273","building","11 L","gis_osm_buildings_a_free_1","2.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0","0","1.0","19","2","7","1","4","1","2"
"378173439","building","Motul","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0","0","1.0","15","1","-1","0","4","4","0"
"309204760","building","44J1","gis_osm_buildings_a_free_1","2.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","3799.0","5295","2302","1.0","14","1","12","2","3","1","3"
"1301565738","building","Plaza Comercial Barcelona","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0","0","1.0","18","1","-1","0","2","2","0"
"299601884","building","34L","gis_osm_buildings_a_free_1","1.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.67","13","1","21","1","3","3","2"
"745434052","building","Unidad de Salud","gis_osm_buildings_a_free_1","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","11","2","14","1","3","1","1"
"378053300","building","Restaurante Chino La Gran","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","17","1","11","1","2","1","1"
"313942808","school","Centro escolar Francisco Morazan","gis_osm_pois_a_free_1","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","20","1","-1","0","2","2","0"
"395856040","building","Cafeteria la Cima","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.5","16","1","15","1","2","1","1"
"396046614","building","Taller Ramírez","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","1.0","19","1","10","1","3","1","2"
"1131065723","clothes","World Shopping","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.0","12","1","-1","0","3","4","0"
"1232964408","forest","Área Natural Protegida Complejo El Playón (San Andrés)","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","1.0","5","1","-1","0","1","1","0"
"401253534","building","Banco Hipotecario","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.5","14","1","10","1","2","2","1"
"401253472","building","Variedades Marvin","gis_osm_buildings_a_free_1","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.5","16","1","8","1","2","2","1"
"398027730","building","Iglesia Amistad Cristiana","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","12","1","2","1","1"
"398052541","building","Libreria y Bazar La Fantasia","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1510.0","1510","1510","1.0","10","1","-1","0","1","2","0"
"1272596153","school","Centro Escolar Cantón San Roque","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","7","1","-1","0","2","2","0"
"397335102","building","Frenos y Clutch Alejandro","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","-1","0","2","2","0"
"877741197","building","Parada La Ceiba- Tuscania","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","18","1","-1","0","2","2","0"
"480691492","building","75A-2","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0","0","1.0","21","1","-1","0","4","4","0"
"400341741","building","Creatividad Artística","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","1173.0","2008","337","3.0","13","1","-1","0","1","2","0"
"398262995","building","Colegio Lorenzini","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","10","1","2","0","3"
"398029874","building","Agroservicio El Sembrador","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","1.0","19","1","18","1","2","1","1"
"732974956","school","Instituto Nacional de San Isidro","gis_osm_pois_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","1.0","10","1","-1","0","2","2","0"
"1081536140","building","Aduana Valle Nuevo","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","97.0","97","97","1.0","15","1","-1","0","2","2","0"
"296598184","building","45 C","gis_osm_buildings_a_free_1","1.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","10716.0","10716","10716","2.5","1","1","5","1","2","1","9"
"399002980","industrial","PROFESAL","gis_osm_landuse_a_free_1","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1945.0","1945","1945","1.0","4","1","3","1","3","2","1"
"1121628859","school","Centro Escolar Salvador Diaz Roa","gis_osm_pois_a_free_1","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","12","1","-1","0","2","2","0"
"399543504","building","Barra Española","gis_osm_buildings_a_free_1","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","1.0","16","1","-1","0","3","3","0"
"738020347","school","Centro Escolar Castro Valladares","gis_osm_pois_a_free_1","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","1.0","20","1","12","1","2","1","1"
"576913013","building","Iglesia Santo Tomás Tejutla","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","2.0","7","1","-1","0","1","2","0"
"400067522","building","Caja de Credito Suchitoto","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","9","1","-1","0","2","2","0"
"923882679","residential","Colonia Santa Cristina","gis_osm_landuse_a_free_1","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3008.0","3828","2188","1.0","1","1","-1","0","1","3","0"
"335169431","building","Liceo Francés Antoine et Consuelo de Saint-Exupéry","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","10","1","-1","0","1","1","0"
"550900340","building","Galería de arte ferrocarril","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","2.0","10","1","-1","0","1","2","0"
"306457121","building","20 J","gis_osm_buildings_a_free_1","1.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","1.67","8","1","15","1","3","3","2"
"822582678","pitch","Cancha de Futbol #1 Ciudad Futura","gis_osm_pois_a_free_1","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","1.0","2","1","-1","0","2","2","0"
"6666494","residential","Parcelación Montemaría","gis_osm_landuse_a_free_1","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","13","1","18","1","2","1","1"
"400831775","building","Palacio de la Novia Princesa","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","235496.0","235496","235496","2.0","16","1","-1","0","1","2","0"
"345571029","building","6-12","gis_osm_buildings_a_free_1","0.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0","1.0","0.0","0.0","0","0","1.0","10","1","3","1","4","3","1"
"401048879","building","Supermercado Torre Fuerte","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","8","1","18","1","2","1","1"
"732464548","park","Parque Central de San Pedro Puxtla","gis_osm_landuse_a_free_1","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0","0","2.0","21","1","-1","0","1","2","0"
"1228872063","nature_reserve","Parque Nacional San Diego y San Felipe las Barras","gis_osm_landuse_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","18","1","1","0","1"
"292661433","building","24 F","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0","0","1.0","19","1","6","1","4","2","2"
"299601898","building","30 L","gis_osm_buildings_a_free_1","0.0","2.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","1.0","14","2","-1","0","4","2","0"
"354980232","building","11","gis_osm_buildings_a_free_1","1.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","0.0","1.0","0.0","3.0","3.0","1.0","1.0","0.0","0","0","4.5","23","1","23","1","2","8","2"
"401448403","building","Alcaldia Municipal","gis_osm_buildings_a_free_1","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1413.0","1413","1413","1.0","10","1","-1","0","2","3","0"
"378696103","building","Procuraduria para la Defensa de los Derechos Humanos","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","14","1","-1","0","1","1","0"
"401117651","building","Iglesia de Dios Pentecostal Movimiento Internacional","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","10","1","-1","0","1","1","0"
"1122703928","pitch","Cancha El Amate","gis_osm_pois_a_free_1","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","61.0","61","61","1.0","7","1","21","1","3","2","1"
"401025718","building","Houston Bread & Fast Food","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","8","1","11","1","2","1","1"
"305803278","building","42 K","gis_osm_buildings_a_free_1","3.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","10","1","18","1","4","1","3"
"396982544","building","Colegio y Guarderia Maria Mercedes Luna vda. de Godoy","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","22","1","1","0","1"
"563138699","building","D-3 | Festo Authorized and Certified Training Centre","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","7","1","-1","0","1","1","0"
"400326789","building","Tigo","gis_osm_buildings_a_free_1","2.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","1.0","14","1","18","1","4","2","2"
"297117189","building","10 D","gis_osm_buildings_a_free_1","2.0","2.0","1.0","0.0","1.0","0.0","2.0","3.0","0.0","1.0","1.0","0.0","1.0","2.0","1.0","0.0","0","0","4.0","18","2","23","1","2","3","5"
"307247850","building","12L1","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","0.0","0.0","0","0","1.0","18","2","19","1","4","2","1"
"663667663","school","Centro Escolar Pío Romero Bosque","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2101.0","2101","2101","1.0","-1","0","20","1","1","0","2"
"399264875","building","Bimbo","gis_osm_buildings_a_free_1","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0","0","1.0","8","2","-1","0","4","3","0"
"398221439","building","Orisol","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","3746.0","3746","3746","1.0","18","1","23","1","2","2","1"
"396095067","building","Mytec","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","121.0","132","110","1.0","9","2","-1","0","3","2","0"
"740015273","school","Instituto Nacional San Emigdio","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1986.0","1986","1986","1.0","7","1","-1","0","1","2","0"
"396089481","building","Garage Motores","gis_osm_buildings_a_free_1","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","9","2","-1","0","2","1","0"
"1218683611","building","Subway","gis_osm_buildings_a_free_1","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0","0","4.0","22","1","-1","0","1","5","0"
"297117074","building","44 D","gis_osm_buildings_a_free_1","1.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","0.0","2.0","0.0","0.0","1.0","1.0","1.0","0.0","0","0","1.67","16","1","21","1","3","3","2"
"400278156","building","Lubricentro Rosa Candida","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0","0","3.0","21","1","20","1","1","3","1"
"401070627","building","Ferreteria Nueva San Jose","gis_osm_buildings_a_free_1","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","0","1.0","13","1","-1","0","2","2","0"
"17005387","nature_reserve","Área Natural Protegida Manglar Isla Montecristo","gis_osm_landuse_a_free_1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","16","1","1","0","1"
"378748570","building","Joyeria y Relojeria Italiana","gis_osm_buildings_a_free_1","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","2.0","17","1","12","1","1","1","1"
"624517579","building","Unidad de Salud de Jocoro","gis_osm_buildings_a_free_1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","1.0","11","1","8","1","2","1","1"
"400845014","building","Marken Language Academy","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","193815.0","193815","193815","4.0","21","1","-1","0","1","4","0"
"401288944","building","Electrodomesticos Benitez","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","1.0","17","1","8","1","2","1","1"
"422555369","building","Edificio Colón","gis_osm_buildings_a_free_1","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0","0","1.0","15","1","-1","0","3","3","0"
"396273257","building","YSKL","gis_osm_buildings_a_free_1","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0.0","0.0","0","0","1.0","13","1","-1","0","4","4","0"
"306457120","building","19 J","gis_osm_buildings_a_free_1","0.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","0.0","0","0","1.0","15","2","-1","0","4","3","0"
"378683835","building","IRCA","gis_osm_buildings_a_free_1","0.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","1.0","11","1","11","1","4","2","2"
"1075264312","building","Ferreteria Lemus Concepcion","gis_osm_buildings_a_free_1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1.0","-1","0","16","1","1","0","2"
"1269173939","industrial","Singüil de RL","gis_osm_landuse_a_free_1","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","1.0","16","1","-1","0","3","3","0"
"1208411926","school","Colegio Adolfo Lovato","gis_osm_pois_a_free_1","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0","0","1.0","9","1","11","1","3","2","1"
"400278150","building","Banco Agricola","gis_osm_buildings_a_free_1","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1040.0","1040","1040","1.0","9","1","16","1","2","1","2"
